sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-2.863;8.453;2.033;0.39251;-0.6432;0.35039;0.45614;0.17544;-0.08772;9;2020-06-05 21:54:39:774
-2.51;8.205;0.865;0.9224;-0.92628;-0.13935;1.03509;0.68421;-0.24561;109;2020-06-05 21:54:39:874
-2.657;8.008;-1.019;1.33327;-0.88415;0.06625;1.66667;1.61404;-0.73684;209;2020-06-05 21:54:39:974
-2.886;7.466;-2.318;1.23682;-0.9038;0.70182;2.21053;2.03509;-0.66667;309;2020-06-05 21:54:40:074
-1.835;5.575;-6.31;0.68638;-0.80429;0.6984;3.47368;3.82456;-0.01754;409;2020-06-05 21:54:40:174
-0.906;5.243;-8.193;0.03119;0.16616;0.14473;1.7193;0.82456;-0.59649;509;2020-06-05 21:54:40:274
-0.277;2.965;-9.24;-0.74015;0.04413;0.1101;1.89474;1.45614;0.21053;609;2020-06-05 21:54:40:374
0.612;1.857;-9.174;-0.59339;0.05699;0.39038;1.21053;1.03509;0.21053;709;2020-06-05 21:54:40:474
1.685;-0.392;-12.565;-0.09198;-1.19715;-2.95436;0.82456;1.15789;0.0;809;2020-06-05 21:54:40:574
1.103;1.477;-7.928;-1.05678;1.22457;1.63453;0.85965;-0.80702;-0.47368;909;2020-06-05 21:54:40:674
2.527;0.356;-11.052;1.25227;0.36195;-1.32855;0.14035;0.12281;0.05263;1009;2020-06-05 21:54:40:774
1.526;0.7;-10.247;-0.85713;0.25985;-0.74451;-0.91228;2.21053;0.12281;1109;2020-06-05 21:54:40:874
1.476;-0.604;-14.894;-0.32891;-1.35836;-5.28444;-0.50877;0.78947;-0.2807;1209;2020-06-05 21:54:40:974
1.586;0.994;-8.666;-0.74063;-0.09916;0.79773;0.5614;-2.38596;0.0;1309;2020-06-05 21:54:41:074
2.391;0.756;-11.098;0.42684;0.15428;-1.50892;0.24561;2.12281;-0.35088;1409;2020-06-05 21:54:41:174
1.473;0.292;-8.135;-1.59416;-0.12395;1.17037;0.50877;0.10526;-0.26316;1509;2020-06-05 21:54:41:274
2.473;-0.325;-12.886;0.93168;-0.41754;-3.20168;-0.49123;1.84211;-0.57895;1609;2020-06-05 21:54:41:374
0.881;0.137;-6.754;-1.92963;-0.22708;2.63419;0.42105;-0.15789;-0.21053;1709;2020-06-05 21:54:41:474
2.403;-0.441;-10.51;0.35969;-0.38353;-0.91875;-0.29825;1.0;-0.05263;1809;2020-06-05 21:54:41:574
1.879;-0.184;-8.925;-0.54272;-0.07858;0.57734;0.22807;-0.33333;-0.01754;1909;2020-06-05 21:54:41:674
2.32;-0.22;-11.874;0.80223;-0.10426;-2.1862;-0.36842;1.19298;-0.05263;2009;2020-06-05 21:54:41:774
1.412;0.102;-7.314;-1.45418;-0.1955;2.05974;-0.29825;0.10526;0.24561;2109;2020-06-05 21:54:41:874
2.632;-0.208;-11.347;1.12923;-0.10156;-1.65676;0.17544;0.68421;0.50877;2208;2020-06-05 21:54:41:973
1.449;-0.122;-8.843;-0.7788;0.03394;0.70597;0.08772;0.42105;-0.08772;2309;2020-06-05 21:54:42:074
2.079;-0.314;-10.163;0.10921;-0.06933;-0.55933;0.07018;-0.01754;-0.22807;2409;2020-06-05 21:54:42:174
1.745;-0.408;-8.34;-0.41587;-0.26915;1.22461;-0.14035;0.05263;0.19298;2509;2020-06-05 21:54:42:274
2.281;0.02;-11.969;0.76124;0.32409;-2.2856;-0.21053;0.80702;0.03509;2609;2020-06-05 21:54:42:374
1.644;0.063;-9.502;-0.76029;0.19283;0.00447;0.0;0.26316;0.0;2709;2020-06-05 21:54:42:474
1.824;-0.258;-9.538;-0.16552;-0.07099;0.0629;0.07018;-0.64912;-0.05263;2809;2020-06-05 21:54:42:574
1.999;-0.234;-9.642;0.08375;-0.08262;-0.02539;-0.05263;0.15789;0.07018;2909;2020-06-05 21:54:42:674
1.956;-0.08;-10.625;0.08587;0.06304;-0.99938;-0.05263;0.66667;0.12281;3008;2020-06-05 21:54:42:773
1.934;-0.231;-9.553;-0.09047;-0.12753;0.04186;-0.05263;-0.45614;0.10526;3109;2020-06-05 21:54:42:874
2.244;0.25;-10.333;0.66784;0.42173;-0.65536;-0.17544;-0.19298;-0.07018;3209;2020-06-05 21:54:42:974
1.892;0.088;-9.657;-0.23028;0.11493;-0.08279;-0.05263;0.7193;0.01754;3309;2020-06-05 21:54:43:074
2.401;-0.137;-9.416;0.34778;-0.01666;0.17255;0.35088;-0.33333;-0.40351;3409;2020-06-05 21:54:43:174
1.909;-0.105;-9.621;-0.04949;-0.09008;-0.01191;-0.35088;0.10526;0.0;3509;2020-06-05 21:54:43:274
2.126;-0.016;-10.346;0.32068;-0.04963;-0.70701;-0.05263;-0.12281;-0.08772;3609;2020-06-05 21:54:43:374
2.254;0.015;-10.372;0.19799;-0.1716;-0.78511;-0.2807;0.68421;-0.17544;3709;2020-06-05 21:54:43:474
1.886;0.171;-10.961;0.18102;0.05749;-1.30437;0.14035;-0.91228;0.08772;3809;2020-06-05 21:54:43:574
1.93;-0.082;-9.609;0.02972;-0.1017;0.01175;0.24561;0.85965;0.07018;3909;2020-06-05 21:54:43:674
2.029;-0.429;-8.773;-0.17753;-0.21945;0.77989;0.29825;-0.4386;0.19298;4009;2020-06-05 21:54:43:774
2.165;0.055;-10.175;0.17154;0.28296;-0.5758;-0.10526;0.0;-0.12281;4109;2020-06-05 21:54:43:874
1.824;-0.07;-10.305;-0.01902;0.12019;-0.67497;-0.07018;0.19298;0.03509;4209;2020-06-05 21:54:43:974
2.065;-0.028;-9.756;-0.14091;0.03868;-0.2009;-0.17544;0.24561;-0.12281;4309;2020-06-05 21:54:44:074
1.992;0.055;-9.878;0.06263;0.03071;-0.26305;-0.05263;-0.40351;-0.07018;4409;2020-06-05 21:54:44:174
2.053;0.128;-9.844;0.30271;0.15359;-0.19484;0.21053;-0.22807;0.10526;4509;2020-06-05 21:54:44:274
2.169;-0.126;-9.714;0.09289;-0.08441;-0.12972;-0.07018;0.35088;-0.08772;4609;2020-06-05 21:54:44:374
2.055;0.089;-9.614;-0.02612;0.09855;-0.03072;0.03509;-0.40351;0.07018;4709;2020-06-05 21:54:44:474
1.99;0.12;-10.136;0.25312;0.14816;-0.48442;0.0;0.03509;-0.10526;4809;2020-06-05 21:54:44:574
2.014;-0.068;-9.944;0.09311;-0.00506;-0.32752;0.07018;0.10526;-0.08772;4909;2020-06-05 21:54:44:674
1.947;-0.184;-9.318;-0.13944;-0.04144;0.26307;0.12281;-0.21053;-0.12281;5009;2020-06-05 21:54:44:774
1.895;-0.215;-9.698;0.22507;0.05134;-0.03825;0.17544;-0.63158;0.0;5109;2020-06-05 21:54:44:874
2.063;-0.047;-9.84;0.12735;0.12797;-0.22787;-0.12281;0.57895;-0.07018;5209;2020-06-05 21:54:44:974
2.004;-0.02;-9.789;3.8E-4;0.15139;-0.19074;0.05263;-0.2807;0.0;5309;2020-06-05 21:54:45:074
2.055;-0.356;-10.344;0.41947;-0.23967;-0.6754;-0.08772;-0.14035;0.0;5409;2020-06-05 21:54:45:174
1.881;-0.241;-10.21;0.14151;-0.17724;-0.55907;0.01754;0.26316;0.0;5509;2020-06-05 21:54:45:274
1.814;-0.009;-9.718;-0.13191;0.04907;-0.10653;0.10526;-0.01754;-0.03509;5609;2020-06-05 21:54:45:374
1.732;0.057;-9.587;-0.03094;0.1531;0.05941;0.08772;-0.38596;0.0;5709;2020-06-05 21:54:45:474
2.015;0.021;-10.328;0.52006;0.1826;-0.63731;-0.05263;0.36842;0.0;5809;2020-06-05 21:54:45:574
1.836;0.068;-9.959;-0.03155;0.149;-0.33216;-0.08772;0.33333;0.07018;5909;2020-06-05 21:54:45:674
1.862;0.022;-10.04;0.05396;0.15828;-0.40242;0.10526;-0.35088;0.08772;6009;2020-06-05 21:54:45:774
2.086;-0.213;-10.46;0.55026;-0.01741;-0.77632;0.05263;-0.12281;-0.01754;6109;2020-06-05 21:54:45:874
1.933;-0.398;-9.812;0.02695;-0.189;-0.19464;-0.07018;0.49123;0.0;6210;2020-06-05 21:54:45:975
1.796;-0.167;-9.999;-0.04053;0.06887;-0.36874;0.05263;-0.21053;0.0;6309;2020-06-05 21:54:46:074
1.958;-0.149;-10.16;0.41897;0.13055;-0.4789;0.0;-0.17544;0.05263;6409;2020-06-05 21:54:46:174
1.92;-0.037;-9.787;0.19964;0.19496;-0.13521;-0.05263;0.31579;0.01754;6509;2020-06-05 21:54:46:274
1.853;-0.209;-9.542;-0.0161;0.02038;0.08215;0.07018;-0.22807;0.01754;6609;2020-06-05 21:54:46:374
1.977;-0.393;-9.942;0.29965;-0.09049;-0.2846;0.01754;-0.15789;0.01754;6709;2020-06-05 21:54:46:474
1.956;-0.31;-10.222;0.26368;-0.00825;-0.56719;-0.03509;0.14035;0.01754;6809;2020-06-05 21:54:46:574
1.932;-0.292;-9.59;0.10914;0.04017;0.04002;0.05263;0.17544;0.07018;6909;2020-06-05 21:54:46:674
1.926;-0.179;-10.417;0.32997;0.19917;-0.74849;0.05263;-0.24561;0.03509;7009;2020-06-05 21:54:46:774
2.053;-0.587;-9.914;0.44997;-0.23054;-0.24582;-0.12281;0.15789;-0.07018;7109;2020-06-05 21:54:46:874
1.709;-0.544;-9.96;0.02315;-0.13709;-0.30792;-0.24561;-0.19298;0.01754;7209;2020-06-05 21:54:46:974
1.847;-0.046;-9.729;0.22304;0.0524;-0.05825;-0.29825;-0.07018;0.31579;7309;2020-06-05 21:54:47:074
1.416;-0.323;-9.991;-0.31282;-0.07721;-0.34107;0.24561;0.21053;0.29825;7409;2020-06-05 21:54:47:174
1.526;-0.536;-10.429;-0.30189;-0.10321;-0.80393;0.19298;0.19298;0.05263;7509;2020-06-05 21:54:47:274
2.12;-0.6;-11.884;0.50185;-0.09914;-2.22475;-0.08772;-0.52632;-0.15789;7609;2020-06-05 21:54:47:374
2.655;-0.098;-12.586;1.1341;0.20933;-2.90288;-0.19298;0.12281;-0.12281;7709;2020-06-05 21:54:47:474
1.156;-0.27;-10.744;-0.80513;-0.03136;-1.13841;-0.14035;0.08772;0.15789;7809;2020-06-05 21:54:47:574
1.969;-0.18;-9.507;0.58657;0.11271;0.19731;0.19298;-0.49123;0.22807;7909;2020-06-05 21:54:47:674
0.735;-0.144;-7.891;-0.93921;0.57878;1.74461;0.49123;-0.03509;-0.01754;8009;2020-06-05 21:54:47:774
2.719;-0.055;-11.477;1.14321;0.68998;-1.82649;-0.08772;0.24561;0.08772;8108;2020-06-05 21:54:47:873
1.708;-0.322;-9.22;-0.06845;0.36062;0.40022;0.33333;-0.24561;0.10526;8209;2020-06-05 21:54:47:974
1.743;-0.982;-9.732;0.1363;-0.09331;-0.09877;0.21053;-0.2807;0.05263;8309;2020-06-05 21:54:48:074
1.907;-0.428;-9.346;0.44641;0.15797;0.33355;-0.45614;0.0;-0.10526;8409;2020-06-05 21:54:48:174
1.913;-0.193;-9.871;0.49984;0.04469;-0.16962;-0.22807;-0.12281;-0.22807;8509;2020-06-05 21:54:48:274
1.052;-0.482;-9.055;-0.5204;-0.19995;0.62066;0.26316;-0.19298;0.0;8609;2020-06-05 21:54:48:374
1.528;-0.397;-10.012;-0.02247;-0.04499;-0.33509;-0.08772;0.03509;-0.07018;8709;2020-06-05 21:54:48:474
1.662;-0.796;-9.208;0.16621;-0.29312;0.47085;0.19298;-0.50877;-0.21053;8809;2020-06-05 21:54:48:574
1.576;-0.769;-9.513;0.32532;-0.09089;0.18991;0.21053;-0.29825;-0.10526;8909;2020-06-05 21:54:48:674
1.784;-0.671;-10.455;0.3149;0.05929;-0.78655;0.03509;0.17544;-0.14035;9009;2020-06-05 21:54:48:774
1.642;-0.665;-9.832;0.17121;0.04115;-0.16202;-0.12281;-0.05263;-0.12281;9109;2020-06-05 21:54:48:874
1.93;-0.691;-10.296;0.5656;-0.01344;-0.60839;-0.05263;-0.14035;0.0;9209;2020-06-05 21:54:48:974
1.865;-0.496;-10.574;0.46397;0.08913;-0.8856;-0.10526;0.15789;0.03509;9309;2020-06-05 21:54:49:074
1.796;-0.372;-9.575;0.07224;0.10306;0.06727;0.0;0.17544;0.03509;9410;2020-06-05 21:54:49:175
1.676;-0.288;-10.515;0.05824;0.18092;-0.85408;-0.14035;-0.17544;0.05263;9510;2020-06-05 21:54:49:275
0.999;-0.1;-9.869;-0.76484;0.15598;-0.22567;-0.24561;0.35088;0.17544;9610;2020-06-05 21:54:49:375
2.035;-0.113;-10.398;0.43504;0.11425;-0.72541;0.05263;-0.2807;0.01754;9709;2020-06-05 21:54:49:474
2.475;-0.445;-10.54;1.06883;-0.21909;-0.83732;0.08772;-0.12281;-0.08772;9809;2020-06-05 21:54:49:574
1.312;-0.222;-9.451;-0.33288;0.06703;0.2124;0.15789;0.47368;0.08772;9909;2020-06-05 21:54:49:674
2.042;0.065;-9.486;0.27324;0.44985;0.15214;-0.01754;0.14035;-0.03509;10009;2020-06-05 21:54:49:774
2.226;-0.144;-8.542;0.21417;0.11744;1.05251;-0.05263;0.17544;0.0;10109;2020-06-05 21:54:49:874
1.685;0.38;-9.637;-0.08828;0.49813;0.00727;-0.08772;-0.73684;0.15789;10209;2020-06-05 21:54:49:974
2.247;0.395;-10.01;0.50717;0.44467;-0.35904;-0.01754;0.19298;-0.14035;10309;2020-06-05 21:54:50:074
2.093;-0.026;-9.706;-0.05333;-0.29095;-0.14078;-0.42105;0.4386;-0.19298;10409;2020-06-05 21:54:50:174
1.435;-0.432;-10.349;-0.38155;-0.90579;-0.72372;-0.12281;-0.59649;-0.08772;10509;2020-06-05 21:54:50:274
1.534;0.586;-10.118;0.49228;0.14754;-0.3767;0.03509;-0.68421;0.17544;10610;2020-06-05 21:54:50:375
1.757;0.52;-9.571;0.0972;0.08197;0.08424;0.15789;1.01754;-0.10526;10709;2020-06-05 21:54:50:474
1.543;0.638;-9.113;-0.5355;0.60754;0.47081;0.40351;-0.52632;-0.17544;10809;2020-06-05 21:54:50:574
2.219;-0.787;-10.606;0.32345;-0.7494;-0.98437;0.05263;0.33333;-0.08772;10909;2020-06-05 21:54:50:674
2.358;0.156;-9.88;0.48071;0.20967;-0.25486;0.05263;-0.10526;0.0;11009;2020-06-05 21:54:50:774
2.393;0.295;-10.615;0.59441;0.33926;-0.9748;0.01754;0.21053;-0.12281;11109;2020-06-05 21:54:50:874
1.605;-0.143;-9.571;-0.67067;-0.09566;-0.03216;0.01754;0.07018;0.12281;11209;2020-06-05 21:54:50:974
2.293;-0.622;-9.92;0.54373;-0.36059;-0.27417;0.36842;-0.94737;-0.08772;11309;2020-06-05 21:54:51:074
2.069;-0.295;-9.909;0.27559;0.04242;-0.27364;-0.12281;0.54386;-0.01754;11409;2020-06-05 21:54:51:174
1.612;-0.094;-9.168;-0.41503;0.22019;0.42173;0.05263;-0.19298;0.01754;11509;2020-06-05 21:54:51:274
1.964;0.028;-10.49;0.09548;0.35889;-0.86869;0.05263;0.33333;-0.05263;11609;2020-06-05 21:54:51:374
1.108;-0.29;-10.55;-0.97298;-0.00982;-0.97078;-0.10526;0.29825;0.0;11709;2020-06-05 21:54:51:474
1.661;0.256;-9.088;0.23558;0.50966;0.61119;0.0;-1.29825;0.21053;11810;2020-06-05 21:54:51:575
3.252;0.31;-10.683;2.67471;0.62253;-0.89835;0.10526;-0.91228;-0.08772;11909;2020-06-05 21:54:51:674
2.852;0.228;-9.626;2.31435;0.46569;0.16302;-0.07018;0.05263;-0.07018;12009;2020-06-05 21:54:51:774
2.023;0.33;-9.971;1.14019;0.44088;-0.20479;-0.19298;0.52632;0.03509;12109;2020-06-05 21:54:51:874
1.351;0.111;-10.204;-0.51726;-0.02059;-0.57785;-0.10526;0.78947;0.0;12209;2020-06-05 21:54:51:974
1.328;0.33;-8.283;-0.73718;0.2629;1.3035;0.33333;-0.42105;0.08772;12309;2020-06-05 21:54:52:074
-0.129;-0.379;-11.019;-3.24774;-0.68712;-1.72659;-0.26316;1.87719;-0.07018;12408;2020-06-05 21:54:52:173
0.617;0.227;-7.733;-2.73497;-0.10789;1.47691;0.31579;-0.94737;-0.26316;12509;2020-06-05 21:54:52:274
2.794;0.069;-11.034;1.12409;0.15666;-1.37097;0.45614;-0.21053;0.03509;12609;2020-06-05 21:54:52:374
1.68;-0.381;-9.566;-0.15436;-0.24637;0.06663;-0.03509;0.03509;0.05263;12709;2020-06-05 21:54:52:474
3.573;-0.36;-10.853;2.66462;-0.04305;-1.09366;0.03509;-0.54386;-0.14035;12808;2020-06-05 21:54:52:573
3.409;-0.045;-10.175;2.59195;0.2483;-0.40685;-0.19298;0.01754;-0.12281;12909;2020-06-05 21:54:52:674
1.845;0.014;-10.269;1.09313;0.11413;-0.49172;-0.17544;-0.21053;0.10526;13009;2020-06-05 21:54:52:774
2.449;0.48;-10.844;1.42263;0.49255;-1.09122;-0.05263;0.68421;0.0;13109;2020-06-05 21:54:52:874
0.563;0.174;-9.899;-1.83126;0.02522;-0.39028;-0.14035;1.22807;-0.22807;13209;2020-06-05 21:54:52:974
-0.45;0.028;-10.336;-2.98781;-0.24745;-0.86742;-0.07018;0.03509;-0.21053;13309;2020-06-05 21:54:53:074
1.836;0.027;-9.014;0.03143;-0.1596;0.62338;0.26316;-0.85965;0.10526;13409;2020-06-05 21:54:53:174
2.627;0.234;-9.416;1.14033;0.2442;0.2773;0.2807;-0.45614;0.14035;13509;2020-06-05 21:54:53:274
2.214;0.108;-10.636;1.36044;0.43915;-0.87218;0.03509;-0.22807;0.05263;13609;2020-06-05 21:54:53:374
1.848;-0.229;-10.021;0.68914;-0.00467;-0.28565;-0.19298;0.7193;0.05263;13709;2020-06-05 21:54:53:474
1.556;-0.079;-9.984;0.03378;0.01113;-0.29663;0.03509;-0.35088;0.07018;13809;2020-06-05 21:54:53:574
1.23;-0.044;-9.839;-0.00906;0.04259;-0.11132;0.0;-0.4386;0.05263;13909;2020-06-05 21:54:53:674
1.247;-0.197;-10.302;0.00624;-0.16965;-0.57419;-0.08772;0.52632;0.0;14009;2020-06-05 21:54:53:774
1.322;-0.131;-9.939;0.0126;-0.07999;-0.22029;0.08772;-0.17544;0.0;14109;2020-06-05 21:54:53:874
1.266;-0.155;-10.537;0.73975;0.05518;-0.74673;0.14035;-0.68421;0.01754;14209;2020-06-05 21:54:53:974
1.146;-0.299;-10.119;0.46774;-0.12174;-0.33744;-0.10526;0.54386;-0.03509;14309;2020-06-05 21:54:54:074
1.041;-0.284;-10.222;-0.165;-0.222;-0.48999;-0.08772;0.5614;-0.05263;14409;2020-06-05 21:54:54:174
1.381;0.034;-10.18;0.24235;0.08036;-0.43979;0.05263;-0.45614;0.05263;14509;2020-06-05 21:54:54:274
1.157;0.01;-9.874;0.25179;0.13192;-0.10998;0.17544;-0.33333;0.05263;14609;2020-06-05 21:54:54:374
1.498;-0.202;-9.887;0.59845;0.02384;-0.12431;0.05263;0.19298;-0.01754;14709;2020-06-05 21:54:54:474
1.231;-0.043;-10.211;-0.03152;0.19378;-0.48884;-0.05263;0.59649;-0.01754;14809;2020-06-05 21:54:54:574
1.521;-0.353;-9.529;0.24228;-0.13405;0.19146;0.01754;-0.24561;0.07018;14909;2020-06-05 21:54:54:674
1.598;-0.111;-9.858;0.0069;0.00825;-0.18202;-0.14035;0.64912;-0.05263;15009;2020-06-05 21:54:54:774
1.802;-0.033;-9.987;-0.2019;0.01533;-0.38739;-0.05263;0.31579;-0.10526;15109;2020-06-05 21:54:54:874
1.646;0.181;-10.441;0.18585;0.17616;-0.74366;-0.10526;-0.36842;0.0;15209;2020-06-05 21:54:54:974
1.684;-0.137;-9.611;0.16966;-0.15126;0.07802;-0.01754;-0.01754;0.0;15309;2020-06-05 21:54:55:074
1.589;0.081;-9.847;-0.14145;0.07853;-0.19423;0.03509;0.12281;0.01754;15409;2020-06-05 21:54:55:174
1.819;0.192;-9.816;0.0319;0.2825;-0.17398;0.21053;0.0;0.05263;15509;2020-06-05 21:54:55:274
1.722;-0.118;-10.399;0.3157;0.12566;-0.69676;0.01754;-0.12281;0.01754;15609;2020-06-05 21:54:55:374
1.746;-0.096;-10.139;0.11497;0.08168;-0.47057;-0.10526;0.31579;0.01754;15709;2020-06-05 21:54:55:474
1.775;-0.076;-9.981;0.05456;0.04184;-0.32716;0.03509;-0.15789;-0.01754;15809;2020-06-05 21:54:55:574
1.553;-0.093;-10.175;0.08237;0.07333;-0.48067;0.07018;-0.29825;-0.15789;15909;2020-06-05 21:54:55:674
1.775;-0.08;-9.592;0.44729;0.07893;0.12306;0.01754;-0.03509;-0.15789;16009;2020-06-05 21:54:55:774
1.662;-0.104;-9.506;0.10062;-0.01844;0.17518;-0.10526;0.17544;0.0;16109;2020-06-05 21:54:55:874
1.426;-0.046;-9.748;-0.07764;0.07873;-0.05812;0.07018;-0.49123;0.03509;16209;2020-06-05 21:54:55:974
1.62;-0.098;-10.466;0.3929;0.1503;-0.73959;0.14035;0.07018;0.0;16309;2020-06-05 21:54:56:074
1.255;-0.229;-10.313;-0.0948;0.02376;-0.60298;-0.03509;0.50877;-0.03509;16409;2020-06-05 21:54:56:174
1.407;-0.269;-9.895;-1.0E-4;0.00584;-0.19371;0.05263;-0.22807;0.01754;16509;2020-06-05 21:54:56:274
1.685;-0.035;-10.108;0.37196;0.22921;-0.39324;-0.01754;-0.19298;0.03509;16609;2020-06-05 21:54:56:374
1.454;-0.32;-9.839;0.04691;-0.07965;-0.1368;-0.03509;0.2807;0.0;16709;2020-06-05 21:54:56:474
1.606;-0.199;-10.653;0.07539;0.08433;-0.97068;-0.07018;0.31579;0.01754;16809;2020-06-05 21:54:56:574
1.614;-0.253;-9.816;-0.14739;0.01301;-0.1725;0.0;0.14035;0.0;16909;2020-06-05 21:54:56:674
1.692;-0.28;-10.07;0.13111;-0.03893;-0.39137;-0.05263;-0.17544;0.07018;17009;2020-06-05 21:54:56:774
1.844;-0.028;-10.064;0.24413;0.16951;-0.39075;-0.05263;0.14035;0.01754;17109;2020-06-05 21:54:56:874
1.755;-0.104;-9.886;0.07855;0.06357;-0.22516;0.0;-0.07018;0.0;17209;2020-06-05 21:54:56:974
1.753;-0.187;-9.853;0.12829;-0.02268;-0.18327;0.0;-0.15789;0.01754;17309;2020-06-05 21:54:57:074
1.796;-0.062;-9.926;0.19383;0.1032;-0.25252;0.01754;0.0;0.0;17409;2020-06-05 21:54:57:174
1.758;-0.192;-10.035;0.12301;-0.01574;-0.36721;0.01754;0.07018;-0.01754;17509;2020-06-05 21:54:57:274
1.698;-0.059;-9.862;0.03807;0.10402;-0.19823;-0.01754;0.0;0.0;17609;2020-06-05 21:54:57:374
1.733;0.029;-10.045;0.13442;0.20624;-0.37114;0.03509;0.0;-0.03509;17709;2020-06-05 21:54:57:474
1.637;-0.089;-9.925;-0.00399;0.08943;-0.25827;0.0;0.05263;0.0;17809;2020-06-05 21:54:57:574
1.631;-0.21;-9.542;0.04603;0.00136;0.13341;0.07018;-0.2807;0.0;17909;2020-06-05 21:54:57:674
1.593;-0.16;-10.149;0.12653;0.0938;-0.45594;0.01754;-0.05263;0.01754;18009;2020-06-05 21:54:57:774
1.583;-0.234;-9.835;0.06222;0.013;-0.15013;-0.01754;0.03509;0.0;18109;2020-06-05 21:54:57:874
1.709;-0.191;-10.137;0.15733;0.03794;-0.45659;-0.01754;0.07018;-0.01754;18209;2020-06-05 21:54:57:974
1.545;-0.219;-9.839;0.00692;-0.00554;-0.15607;0.05263;-0.15789;-0.03509;18309;2020-06-05 21:54:58:074
1.662;-0.204;-10.058;0.20844;0.01642;-0.36218;0.0;0.03509;-0.01754;18410;2020-06-05 21:54:58:175
1.564;-0.16;-10.077;0.04515;0.05454;-0.39106;0.01754;0.03509;-0.03509;18509;2020-06-05 21:54:58:274
1.695;-0.217;-10.053;0.1974;0.0169;-0.3642;0.01754;-0.03509;-0.03509;18609;2020-06-05 21:54:58:374
1.588;-0.162;-10.079;0.08543;0.06683;-0.39085;-0.01754;0.05263;-0.03509;18709;2020-06-05 21:54:58:474
1.599;-0.196;-9.9;0.04439;0.01612;-0.21968;0.0;0.07018;-0.03509;18809;2020-06-05 21:54:58:574
1.644;-0.165;-10.016;0.08932;0.05144;-0.33579;0.0;0.0;-0.03509;18909;2020-06-05 21:54:58:674
1.601;-0.044;-10.2;0.04855;0.16003;-0.51916;0.0;-0.01754;0.0;19009;2020-06-05 21:54:58:774
1.648;-0.073;-9.836;0.09045;0.11041;-0.15556;0.01754;-0.07018;-0.03509;19109;2020-06-05 21:54:58:874
1.671;-0.067;-10.123;0.14401;0.10762;-0.43753;0.0;-0.01754;0.0;19209;2020-06-05 21:54:58:974
1.622;-0.057;-9.912;0.09681;0.11313;-0.22617;0.01754;-0.05263;0.0;19309;2020-06-05 21:54:59:074
1.676;-0.087;-10.021;0.19329;0.10334;-0.32895;0.03509;0.0;0.0;19409;2020-06-05 21:54:59:174
1.593;-0.19;-9.844;0.09444;0.00588;-0.1545;0.03509;-0.03509;0.0;19509;2020-06-05 21:54:59:274
1.677;-0.189;-10.039;0.19042;0.02264;-0.34799;0.0;0.0;0.0;19609;2020-06-05 21:54:59:374
1.636;-0.306;-10.042;0.14682;-0.0711;-0.35192;0.05263;-0.01754;0.0;19709;2020-06-05 21:54:59:474
1.601;-0.175;-10.084;0.09431;0.07275;-0.39695;-0.01754;0.03509;0.0;19809;2020-06-05 21:54:59:574
1.556;-0.138;-9.681;0.04591;0.07888;0.00626;0.03509;-0.14035;-0.01754;19909;2020-06-05 21:54:59:674
1.583;-0.368;-10.223;0.07809;-0.11838;-0.53572;0.0;0.12281;-0.01754;20009;2020-06-05 21:54:59:774
1.595;-0.192;-10.005;0.09803;0.03644;-0.31597;-0.07018;-0.12281;0.01754;20109;2020-06-05 21:54:59:874
1.683;-0.118;-9.68;0.19191;0.07662;0.01067;0.0;0.0;-0.01754;20209;2020-06-05 21:54:59:974
1.622;-0.31;-10.175;0.13331;-0.10192;-0.48424;0.0;0.03509;0.0;20309;2020-06-05 21:55:00:074
1.604;-0.108;-9.962;0.10045;0.10204;-0.27357;0.01754;-0.03509;0.0;20409;2020-06-05 21:55:00:174
1.683;-0.131;-10.07;0.20454;0.08918;-0.37794;0.0;0.08772;-0.03509;20509;2020-06-05 21:55:00:274
1.403;-0.124;-9.89;-0.14398;0.07784;-0.20824;-0.01754;-0.03509;0.01754;20609;2020-06-05 21:55:00:374
1.681;-0.094;-9.953;0.20521;0.09461;-0.25987;0.0;0.03509;0.0;20709;2020-06-05 21:55:00:474
1.668;-0.141;-9.942;0.15453;0.04051;-0.25454;0.0;0.0;0.0;20809;2020-06-05 21:55:00:574
1.519;-0.076;-10.241;-0.01827;0.08751;-0.55697;-0.01754;-0.01754;0.0;20909;2020-06-05 21:55:00:674
1.555;-0.083;-9.951;0.03849;0.078;-0.26366;0.01754;-0.03509;0.0;21009;2020-06-05 21:55:00:774
1.713;-0.061;-10.03;0.18113;0.08912;-0.3449;-0.01754;0.08772;0.0;21109;2020-06-05 21:55:00:874
1.679;-0.112;-9.979;0.17566;0.02968;-0.2893;0.0;-0.10526;0.0;21209;2020-06-05 21:55:00:974
1.591;-0.156;-10.015;0.0802;0.00633;-0.32679;0.03509;0.0;-0.01754;21309;2020-06-05 21:55:01:074
1.614;-0.183;-10.061;0.08578;0.00756;-0.37603;0.0;0.05263;0.0;21409;2020-06-05 21:55:01:174
